id_attivita,id_account_club,nome_club_sponsor,titolo,descrizione,stato,rapporto_completo,livello_attivita,causa,tipo_progetto,attivita_distintiva,finanziata_lcif,data_inizio,data_conclusione,persone_servite,persone_servite_limite,totale_volontari,totale_ore_servizio,totale_ore_servizio_capped,alberi_piantati,valuta_fondi_donati,totale_fondi_donati,fondi_donati_usd_capped,donazione_lcif,organizzazione_beneficiata,valuta_fondi_raccolti,totale_fondi_raccolti,fondi_raccolti_usd_capped,creato_da
SA-09565254,001Ns00000EDgRMIA1,ALTA MAREMMA,Riunione di Circoscrizione,Riunione di Circoscrizione presso lo Stabilimento Balneare Valbona di Castiglione della Pescaia.,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-05-30,2026-05-30,,0,6,24.00,24.00,,,,0.00,0,,,,0.00,Maurizio Spagnesi
SA-09565292,001Ns00000EDgRMIA1,ALTA MAREMMA,Codice Rosa,"Contributo al Service ""Codice Rosa""",Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2026-06-01,2026-06-01,,0,,,0.00,,EUR,400.00,465.44,0,Codice Rosa,,,0.00,Maurizio Spagnesi
SA-09565312,001Ns00000EDgRMIA1,ALTA MAREMMA,"Disabilità ""Ass. Biglie Sciolte""","Incontro ed offerta di una giornata in piscina e parco giochi all'Associazione ""Biglie Sciolte"", genitori che si occupano dei bambini autistici.
Presente la Presidente dell'Associazione Elena Chelotti e l'Assessore al Sociale del Comune di Follonica Sandro Marrini.",Comunicato,True,Lions Club,Giovani,Altro,False,False,2026-05-31,2026-05-31,20,20,17,51.00,51.00,,EUR,750.00,878.47,0,Biglie Sciolte,,,0.00,Maurizio Spagnesi
SA-09565358,001Ns00000EDgRMIA1,ALTA MAREMMA,Massadotta,Attività di Direttore Sanitario e di Psicologo dei soci Spagnesi ed Aguggeri presso l'ambulatorio onlus di Massadotta,Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2026-05-04,2026-05-29,20,20,2,24.00,24.00,,EUR,3000.00,3513.87,0,Massadotta,EUR,3000.00,3513.87,Maurizio Spagnesi
SA-08468322,001Ns00000EDgRMIA1,ANTICHE VALLI LUCCHESI,Volare senza Limiti,GIORNATE AL SERVIZIO DI PERSONE  GIOVANI DISABILI,Comunicato,True,Lions Club,Altro servizio umanitario,Evento comunitario,True,False,2025-09-06,2025-09-07,100,100,10,18.00,18.00,,EUR,300.00,349.46,0,,,,0.00,Antonio Tonelli
SA-08468412,001Ns00000EDgRMIA1,ANTICHE VALLI LUCCHESI,Meeting di Apertura anno Lionistico,Meeting conviviale Apertura Anno Lionistico 2025-2026,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-18,2025-09-18,85,85,30,3.00,3.00,,USD,800.00,800.00,0,,USD,800.00,800.00,Antonio Tonelli
SA-08468440,001Ns00000EDgRMIA1,ANTICHE VALLI LUCCHESI,INCONTRO CON GIOVANI DISABILI PER UNA GIORNATA SPORTIVA,GIORNATA DI SPORT CON GIOVANI DISABILI,Comunicato,True,Lions Club,Altro servizio umanitario,Evento comunitario,False,False,2025-10-11,2025-10-11,50,50,10,8.00,8.00,,EUR,500.00,586.00,0,DRK SPORT,,,0.00,Antonio Tonelli
SA-08468478,001Ns00000EDgRMIA1,ANTICHE VALLI LUCCHESI,RACCOLTA FONDI - BURRACO,RACCOLTA FONDI PER LA SCUOLA DI UNA PARROCCHIA IN UGANDA,Comunicato,True,Lions Club,Altro servizio umanitario,Evento comunitario,False,False,2025-11-23,2025-11-23,85,85,15,4.00,4.00,,EUR,1490.00,1725.83,0,PARROCCHIA UGANDA,EUR,1490.00,1725.83,Antonio Tonelli
SA-08472530,001Ns00000EDgRMIA1,ANTICHE VALLI LUCCHESI,ASSEMBLEA SOCI  ( PRIMA ASSEMBLEA ),ASSEMBLEA DEI SOCI  ( PRIMA ASSEMBLEA ORDINARIA ),Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-10,2025-10-10,,0,21,3.00,3.00,,,,0.00,0,,,,0.00,Antonio Tonelli
SA-08472509,001Ns00000EDgRMIA1,ANTICHE VALLI LUCCHESI,SECONDO CONSIGLIO DIRETTIVO,CONSIGLIO DIRETTIVO,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-15,2025-09-15,,0,16,3.00,3.00,,,,0.00,0,,,,0.00,Antonio Tonelli
SA-08472572,001Ns00000EDgRMIA1,ANTICHE VALLI LUCCHESI,CONSIGLIO DIRETTIVO N. 1,PRIMO CONSIGLIO DIRETTIVO ANNUNCIA CARICHE E DISPOZIONE PER SERVICE ANNO 25/26,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-08-04,2025-08-04,,0,16,3.00,3.00,,,,0.00,0,,,,0.00,Antonio Tonelli
SA-09559423,001Ns00000EDgRMIA1,ANTICHE VALLI LUCCHESI,Laboratorio Disabilità Comune di Capannori (LU),Contributo alla creazione di un laboratorio per disabili in collaborazione con il Comune di Capannori (LU),Comunicato,True,Lions Club,Altro servizio umanitario,Evento comunitario,False,False,2026-02-20,2026-02-20,40,40,5,10.00,10.00,,EUR,1500.00,1789.83,0,Comune di Capannori (LU),EUR,1500.00,1789.83,Antonio Tonelli
SA-07822299,001Ns00000EDgRMIA1,Arezzo Chimera,1° Consiglio Direttivo,"1° Consiglio Direttivo: è stato fatto un recap della situazione finanziaria e operativa del club con cui viene aperta l'annata, presentati i nuovi service distrettuali e discusso un programma di massima per l'anno sociale 2025/2026",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-07-17,2025-07-17,,0,9,27.00,27.00,,,,0.00,0,,,,0.00,Giacomo Martini
SA-07839181,001Ns00000EDgRMIA1,Arezzo Chimera,Partecipazione a Riunione Cariche Distrettuali,Partecipazione alla riunione per la nomina e l'insediamento officers distrettuali anno Lionistico 2025/2026,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-07-05,2025-07-05,,0,4,32.00,32.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-07839293,001Ns00000EDgRMIA1,Arezzo Chimera,Arezzo - accoglienza giovani Campo Toscana,"Il nostro club partecipa  anche questo anno al servizio distrettuale che vede coinvolti  24 giovani tra i 16 ei 21 anni provenienti da diverse parti del mondo. Dopo una settimana trascorsa come ospiti delle nostre famiglie toscane, i ragazzi sono stati riuniti per partecipare ad una esperienza unica di amicizia, condivisione e conoscenza reciproca, attraverso un campo itinerante che ha toccato vari luoghi della ns splendida regione. Domenica 27 i ragazzi hanno fatto tappa ad Arezzo e sono stati accolti dai club Lions cittadini e da una rappresentanza del Leo club di Sansepolcro. Una calda giornata trascorsa alla scoperta di segreti di Palazzo di Fraternita, del suo museo e dell'orologio storico, potendo godere di una suggestiva vista panoramica del centro storico.
Una bella giornata di servizio in interclub dal sapore internazionale.",Comunicato,True,Lions Club,Giovani,Campi e scambi giovanili (YCE),False,False,2025-07-27,2025-07-27,24,24,12,18.00,18.00,,USD,231.00,231.00,0,,,,0.00,Giuseppina Violetti
SA-07969803,001Ns00000EDgRMIA1,Arezzo Chimera,II Consiglio Direttivo 25/26,"2 Consiglio Direttivo: è stato fatto un riepilogo della situazione finanziaria e operativa del club , con particolare riguardo ai service da portare a compimento dalla precedente annata lionistica ed allo stato di avanzamento dei services della presente annata. Presentazione degli argomenti discussi in sede di riunione di Circoscrizione e presentazione delle possibili collaborazioni con altri Club Lions e con i Leo.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-11,2025-09-11,,0,9,27.00,27.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-07969960,001Ns00000EDgRMIA1,Arezzo Chimera,Incontro tra Club e  Fondazione Distrettuale,Incontro con Consiglio di Amministrazione della Fondazione per il chiarimento su attività,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-03,2025-09-03,,0,7,24.00,24.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-07977809,001Ns00000EDgRMIA1,Arezzo Chimera,Partecipazione a I° Riunione Consuntiva Distrettuale 108LA,"Il club ha partecipato alla riunione consultiva distrettuale con 5 soci, Durante la riunione oltre ad essere riepilogati i service dell'anno in corso ed il loro stato di avanzamento,  è stata rinnovata la conoscenza dei cambiamenti e delle nuove interazioni possibili nella nostra organizzazione. Centro della riunione è stato assistere all'intervento dello scienziato Massimiliano Nicolini, che con lungimirante semplicità ci ha illustrato molte ed importanti attività di ricerca presenti nel ns paese  e possibili ed auspicabili collaborazioni con la ns. organizzazione diffusa sul territorio.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-13,2025-09-13,,0,5,25.00,25.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-07986449,001Ns00000EDgRMIA1,Arezzo Chimera,Meeting Leo Lions,Incontro del Presidente con il Presidente e alcuni soci del Leo Club Arezzo per discussione di argomenti e progetti comuni,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-09,2025-09-09,,0,1,2.00,2.00,,,,0.00,0,,,,0.00,Giacomo Martini
SA-07990410,001Ns00000EDgRMIA1,Arezzo Chimera,"Partecipazione a ""Festa d'Estate""  organizzata da LC Orbetello I Presidi","Su gentile invito del Presidente Luca Aldi del LC Orbetello I Presidi, i soci Casini P. e Grifo D. hanno partecipato alla Festa d'Estate che ha dato ufficialmente inizio al nuovo anno lionistico del LC Orbetello.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-07-18,2025-07-18,,0,2,8.00,8.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-07990497,001Ns00000EDgRMIA1,Arezzo Chimera,"Avanzamento Lavori del Service ""Curiosando Arezzo ... e Dintorni""","Per lo Sviluppo del service Curiosando Arezzo ... e dintorni , nell'ottica di implementare la visibilità del service e del Club stesso, essendo stato raggiunto il numero massimo delle pagine del Sito omonimo, di passare ad un diverso tipo di comunicazione, attraverso la realizzazioni di Vodcast a tema. Al momento sono state realizzate 1 puntata di presentazione e 10 puntate ad argomento, che presto saranno messe a disposizione in un canale youtube .",Comunicato,True,Lions Club,Ambiente,Sensibilizzazione e istruzione e advocacy,False,False,2025-07-01,2025-09-15,0,0,10,140.00,140.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-07990662,001Ns00000EDgRMIA1,Arezzo Chimera,Partecipazione a Riunione Consultiva 7 Circoscrizione,"Il Club ha partecipato alla Riunione con 10 soci, 
Nel corso della riunione sono stati presentati i service dell'anno in corso e le iniziative già calendarizzate per gli stessi. Sono intervenuti i Presidenti dei Club della Circoscrizione  e/o in loro mancanza dei delegati che hanno illustrato quali attività i loro club hanno programmato per il presente anno lionistico. Sono stati commentati  i cambiamenti nella struttura della nostra organizzazione a livello di comitati al fine di poter usufruire delle nuove interazioni possibili. Inoltre è stato acclarato l'importanza di seguire i corsi messi a disposizione sul Lion Portal oltre la consultazione dei manuali forniti e per migliorare le rendicontazioni.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,True,2025-09-06,2025-09-06,,0,10,25.00,25.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08031365,001Ns00000EDgRMIA1,Arezzo Chimera,Passeggiata a San Pietro in Vigneto -,"Il club ha partecipato alla Passeggiata a San Pietro In Vigneto organizzata dai LC Gubbio e LC Assisi, una iniziativa a cui hanno partecipato cavalieri, bikers e camminatori in varie distanze per riunirsi poi tutti quanti a San Pietro in Vigneto per una Funzione religiosa e successivamente con un pranzo agreste nella corte dell' Eremo.
Nel primo pomeriggio è seguita una conferenza sulle vie di San Francesco con particolare riguardo al percorso tra Assisi e Gubbio.",Comunicato,True,Lions Club,Ambiente,Altro,False,False,2025-09-20,2025-09-20,84,84,1,11.00,11.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08054140,001Ns00000EDgRMIA1,Arezzo Chimera,CONVIVIALE DI APERTURA,"Il LIONS CLUB Arezzo Chimera dà avvio ufficialmente alla nuova annata con una conviviale organizzata presso il Ristorante Pere e Margherite a Castelluccio AR  alla presenza dei soci e di tanti ospiti. Gradita la partecipazione di numerose autorità lionistiche: il Past Governatore Antonino Poma, il Direttore del Centro studi lionismo Roberto Breschi ,il Presidente della Zona P Fabio Diozzi, i Presidenti del LC Arezzo Mecenate Alessandro Casini , del LC  Host Valentina Sileno,  del LC Nord Est Cesare Galgani, dei Leo Martina Valente .
Una serata trascorsa in armonia. Il Presidente Giacomo Martini dopo i ringraziamenti agli intervenuti ha tracciato a grandi linee i service e le intenzioni del Club per l'anno lionistico in corso e manifestato il desiderio di poter condividere con i Leo e con gli altri Club della Città le attività del club.
Emozionante l?intervento del past Governatore Antonino Poma  che ha ricordato come aver dato la Charter al ns club quando era Governatore in carica, interessanti gli interventi degli altri ospiti che a vario modo e titolo hanno ribadito la missione della nostra organizzazione, le attività i traguardi raggiunti e le mete ancora da superare. La socia Donatella Grifo componente comitato GST Distrettuale è intervenuta  con alcuni chiarimenti sulle novità tecniche sia a livello di eventi che sull?utilizzo del Lions Portal.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-25,2025-09-25,50,50,18,200.00,200.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08057595,001Ns00000EDgRMIA1,Arezzo Chimera,Riunione di circoscrizione degli officers di club referenti LCIF,Delineazione e condivisione delle iniziative e service multidistrettuali e distrettuali a favore della Fondazione Internazionale. Effettuata online su piattaforma ZOOM,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,True,2025-09-22,2025-09-22,,0,1,1.50,1.50,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08057653,001Ns00000EDgRMIA1,Arezzo Chimera,Insieme Costruiamo Oggi la Pace di Domani,"Firma del protocollo ""La cultura della relazione per la nuova comunità globale di pace""  fra Distretto Lions 108LA e Rondine Cittadella della Pace in collaborazione con il Comune di Firenze.
Iniziativa per valorizzare il ruolo dell'educazione e della massima partecipazione dei giovani alla vita della società come strumento per la gestione dei conflitti e la costruzione di un futuro più giusto e pacifico. 
L' evento si è  tenuto nel Salone dei Cinquecento in Palazzo Vecchio. Sono intervenuti in rappresentanza del Distretto , il Governatore Gilberto Tuccinardi e per Rondine Cittadella della Pace  il Presidente e fondatore Franco Vaccari.
Ha aperto i lavori il Sindaco di Firenze Sara Funaro e sono seguiti i saluti istituzionali  di Don Marco Zanobi Vicario Generale dell'Arcidiocesi di Firenze, Prof.ssa Maria Paola Monaco delegata all'inclusione e diversità dell'Università di Firenze, Lorenzo Pierazzi Dirigente Ufficio Scolastico Territoriale di Arezzo e molte altre autorità. Nutrita la partecipazione delle maggiori cariche lionistiche  Distrettual e dei Club Lions e Leo.",Comunicato,True,Lions Club,Altro servizio umanitario,"Pace, giustizia e istituzioni solide",False,False,2025-09-20,2025-09-20,4,4,4,20.00,20.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08057682,001Ns00000EDgRMIA1,Arezzo Chimera,Riunione di Circoscrizione GST e coordinatore distrettuale GST,"Riunione tra il coordinatore distrettuale GST Angelo D'Arcangeli ed i rappresentanti GST della Circoscrizione.
Odg : dare indirizzo ed indicazioni sui service a carattere distrettuale e multidistrettuale, gestione del portale per l'inserimento dei dati, rapporti con i club. La riunione si è  tenuta online su piattaforma Zoom.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-22,2025-09-22,,0,1,1.50,1.50,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08057790,001Ns00000EDgRMIA1,Arezzo Chimera,Riunione Online Global Action Team,Riunione tenutasi online con i componenti del GAT m i Presidenti di Circoscrizione ed i Presidenti di Zona del Distretto 108LA,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-10,2025-09-10,,0,1,2.00,2.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08162243,001Ns00000EDgRMIA1,Arezzo Chimera,"partecipazione serata apertura LC Arezzo Host, LC Arezzo Mecenate e Leo Club Arezzo","2 soci hanno partecipato alla serata di Apertura dei LC Arezzo Host, Arezzo Mecenate e del Leo Club Arezzo. Nel corso della serata si è tenuta una relazione sulla gestione del conflitto a cura di Rondine Cittadella della Pace",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-04,2025-10-04,,0,2,8.00,8.00,,,,0.00,0,,,,0.00,Giacomo Martini
SA-08162251,001Ns00000EDgRMIA1,Arezzo Chimera,partecipazione serata apertura LC Arezzo Nord Est,1 socio ha partecipato alla serata di Apertura del LC Arezzo Nord Est. Nel corso della serata si è tenuta una relazione sul tema della salute mentale degli adolescenti e dei giovani di oggi dopo il Covid tenuta dalla dott.ssa Guendalina Rossi,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-09,2025-10-09,,0,1,3.00,3.00,,,,0.00,0,,,,0.00,Giacomo Martini
SA-08171155,001Ns00000EDgRMIA1,Arezzo Chimera,"Presentazione Progetto salute Mentale, con post di sensibilizzazione",Presentazione su Facebook del progetto con Focus sulla salute mentale che si svolgerà nei prossimi mesi con una serie di conferenze e https://www.facebook.com/lionsclubarezzochimera/posts/pfbid0kwX4aLN8pjNYzAiPzJ7MciimcSvuxRNHas4RK3LZkFXdqU53FZURQfzibgxwXQcml,Comunicato,True,Lions Club,Altro servizio umanitario,Salute mentale e benessere,False,False,2025-10-11,2025-10-11,84,84,3,20.00,20.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08173460,001Ns00000EDgRMIA1,Arezzo Chimera,"Donazione a Leo Club Arezzo per service con Ragazzi Speciali Onlus, per l?inclusione e sostegno alle disabilità","Partecipazione ad Evento Leo Club Arezzo per raccolta fondi per Ragazzi Speciali Onlus, per l?inclusione e sostegno alle disabilità",Comunicato,True,Lions Club,Giovani,Donazione,False,False,2025-10-11,2025-10-11,,0,1,3.00,3.00,,USD,35.00,35.00,0,"Ragazzi Speciali Onlus, per l?inclusione e sostegno alle disabilità",USD,35.00,35.00,Giacomo Martini
SA-08174597,001Ns00000EDgRMIA1,Arezzo Chimera,Contatti per service sulla Salute mentale - Ricerche,"I soci Mario Siccardi e Pierangelo Casini, hanno svolto ricerca dei documenti relativi alla proprietà ed al nome dell'artista che ha realizzato il monumento della ""malata mentale"". Il  socio Mario Siccardi ha contattato il dirigente dell'Università, per illustrare il service , condividerlo e richiedere la disponibilità di spazzi per i  convegni.",Comunicato,True,Lions Club,Altro servizio umanitario,Salute mentale e benessere,False,False,2025-10-08,2025-10-08,28,28,2,4.00,4.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08174407,001Ns00000EDgRMIA1,Arezzo Chimera,Partecipazione alla conviviale di apertura del LC Sansepolcro.,"Due soci hanno partecipato alla serata di apertura del LC Sansepolcro , durante la quale  è stato presentato il restauro di un dipinto seicentesco raffigurante Sant'Antonio da Padova presente all'Eremo del Cerbaiolo, effettuata dal restauratore Prof Paolo Pettinari. 
Presenti tra gli altri , il secondo Vive Governatore Barbara Becherucci ed il Presidente di zona Fabio Diozzi.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-11,2025-10-11,,0,2,8.00,8.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
SA-08174540,001Ns00000EDgRMIA1,Arezzo Chimera,Contatti per service Sulla Salute mentale - Università,"I soci Mario Siccardi e Pierangelo Casini, hanno avuto incontro al Pionta (AR) presso l'Università per illustrare e condividere il service sulla salute mentale, successivamente incontro con il Dr Bondioli del Centro Basaglia per definire la proprietà del ""monumento della mente malata "" realizzato di fronte al vecchio manicomio e che sarà restaurato a cura del LC Arezzo Chimera.",Comunicato,True,Lions Club,Altro servizio umanitario,Salute mentale e benessere,False,False,2025-10-07,2025-10-07,28,28,2,6.00,6.00,,,,0.00,0,,,,0.00,Giuseppina Violetti
